Playlist ID,Playlist Name,Book,Type,Alya ID,Alya Name,Order,Tier 1 (Universal),Tier 2 (Playlist),Tier 3 (Video),Tier 4 (Audience),Combined Tags,Tag Count,Char Count,Char Usage %
9,חיי שרה,Genesis,parasha,50,חמישי,5,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","בראשית, חיי שרה, Genesis, Bereishit, Chayei Sarah","חמישי, Chamishi","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, בראשית, חיי שרה, Genesis, Bereishit, Chayei Sarah, חמישי, Chamishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,188,37.6%
9,חיי שרה,Genesis,parasha,51,שישי,6,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","בראשית, חיי שרה, Genesis, Bereishit, Chayei Sarah","שישי, Shishi","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, בראשית, חיי שרה, Genesis, Bereishit, Chayei Sarah, שישי, Shishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,185,37.0%
9,חיי שרה,Genesis,parasha,52,שביעי,7,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","בראשית, חיי שרה, Genesis, Bereishit, Chayei Sarah","שביעי, Shevii","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, בראשית, חיי שרה, Genesis, Bereishit, Chayei Sarah, שביעי, Shevii, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,186,37.2%
9,חיי שרה,Genesis,parasha,53,מפטיר,8,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","בראשית, חיי שרה, Genesis, Bereishit, Chayei Sarah","מפטיר, Maftir","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, בראשית, חיי שרה, Genesis, Bereishit, Chayei Sarah, מפטיר, Maftir, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,186,37.2%
9,חיי שרה,Genesis,parasha,54,הפטרה,9,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","בראשית, חיי שרה, Genesis, Bereishit, Chayei Sarah","הפטרה, Haftara","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, בראשית, חיי שרה, Genesis, Bereishit, Chayei Sarah, הפטרה, Haftara, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,187,37.4%
10,תולדות,Genesis,parasha,55,ראשון,1,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","בראשית, תולדות, Genesis, Bereishit, Toldot","ראשון, Rishon","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, בראשית, תולדות, Genesis, Bereishit, Toldot, ראשון, Rishon, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,179,35.8%
10,תולדות,Genesis,parasha,56,שני,2,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","בראשית, תולדות, Genesis, Bereishit, Toldot","שני, Sheni","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, בראשית, תולדות, Genesis, Bereishit, Toldot, שני, Sheni, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,176,35.2%
10,תולדות,Genesis,parasha,57,שלישי,3,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","בראשית, תולדות, Genesis, Bereishit, Toldot","שלישי, Shlishi","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, בראשית, תולדות, Genesis, Bereishit, Toldot, שלישי, Shlishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,180,36.0%
10,תולדות,Genesis,parasha,58,רביעי,4,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","בראשית, תולדות, Genesis, Bereishit, Toldot","רביעי, Reviei","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, בראשית, תולדות, Genesis, Bereishit, Toldot, רביעי, Reviei, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,179,35.8%
10,תולדות,Genesis,parasha,59,חמישי,5,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","בראשית, תולדות, Genesis, Bereishit, Toldot","חמישי, Chamishi","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, בראשית, תולדות, Genesis, Bereishit, Toldot, חמישי, Chamishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,181,36.2%
10,תולדות,Genesis,parasha,60,שישי,6,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","בראשית, תולדות, Genesis, Bereishit, Toldot","שישי, Shishi","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, בראשית, תולדות, Genesis, Bereishit, Toldot, שישי, Shishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,178,35.6%
10,תולדות,Genesis,parasha,61,שביעי,7,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","בראשית, תולדות, Genesis, Bereishit, Toldot","שביעי, Shevii","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, בראשית, תולדות, Genesis, Bereishit, Toldot, שביעי, Shevii, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,179,35.8%
10,תולדות,Genesis,parasha,62,מפטיר,8,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","בראשית, תולדות, Genesis, Bereishit, Toldot","מפטיר, Maftir","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, בראשית, תולדות, Genesis, Bereishit, Toldot, מפטיר, Maftir, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,179,35.8%
10,תולדות,Genesis,parasha,63,הפטרה,9,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","בראשית, תולדות, Genesis, Bereishit, Toldot","הפטרה, Haftara","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, בראשית, תולדות, Genesis, Bereishit, Toldot, הפטרה, Haftara, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,180,36.0%
11,ויצא,Genesis,parasha,64,ראשון,1,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","בראשית, ויצא, Genesis, Bereishit, Vayetzei","ראשון, Rishon","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, בראשית, ויצא, Genesis, Bereishit, Vayetzei, ראשון, Rishon, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,179,35.8%
11,ויצא,Genesis,parasha,65,שני,2,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","בראשית, ויצא, Genesis, Bereishit, Vayetzei","שני, Sheni","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, בראשית, ויצא, Genesis, Bereishit, Vayetzei, שני, Sheni, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,176,35.2%
11,ויצא,Genesis,parasha,66,שלישי,3,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","בראשית, ויצא, Genesis, Bereishit, Vayetzei","שלישי, Shlishi","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, בראשית, ויצא, Genesis, Bereishit, Vayetzei, שלישי, Shlishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,180,36.0%
11,ויצא,Genesis,parasha,67,רביעי,4,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","בראשית, ויצא, Genesis, Bereishit, Vayetzei","רביעי, Reviei","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, בראשית, ויצא, Genesis, Bereishit, Vayetzei, רביעי, Reviei, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,179,35.8%
11,ויצא,Genesis,parasha,68,חמישי,5,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","בראשית, ויצא, Genesis, Bereishit, Vayetzei","חמישי, Chamishi","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, בראשית, ויצא, Genesis, Bereishit, Vayetzei, חמישי, Chamishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,181,36.2%
11,ויצא,Genesis,parasha,69,שישי,6,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","בראשית, ויצא, Genesis, Bereishit, Vayetzei","שישי, Shishi","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, בראשית, ויצא, Genesis, Bereishit, Vayetzei, שישי, Shishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,178,35.6%
11,ויצא,Genesis,parasha,70,שביעי,7,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","בראשית, ויצא, Genesis, Bereishit, Vayetzei","שביעי, Shevii","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, בראשית, ויצא, Genesis, Bereishit, Vayetzei, שביעי, Shevii, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,179,35.8%
11,ויצא,Genesis,parasha,71,מפטיר,8,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","בראשית, ויצא, Genesis, Bereishit, Vayetzei","מפטיר, Maftir","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, בראשית, ויצא, Genesis, Bereishit, Vayetzei, מפטיר, Maftir, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,179,35.8%
11,ויצא,Genesis,parasha,72,הפטרה,9,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","בראשית, ויצא, Genesis, Bereishit, Vayetzei","הפטרה, Haftara","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, בראשית, ויצא, Genesis, Bereishit, Vayetzei, הפטרה, Haftara, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,180,36.0%
12,וישלח,Genesis,parasha,73,ראשון,1,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","בראשית, וישלח, Genesis, Bereishit, Vayishlach","ראשון, Rishon","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, בראשית, וישלח, Genesis, Bereishit, Vayishlach, ראשון, Rishon, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,182,36.4%
12,וישלח,Genesis,parasha,74,שני,2,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","בראשית, וישלח, Genesis, Bereishit, Vayishlach","שני, Sheni","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, בראשית, וישלח, Genesis, Bereishit, Vayishlach, שני, Sheni, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,179,35.8%
12,וישלח,Genesis,parasha,75,שלישי,3,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","בראשית, וישלח, Genesis, Bereishit, Vayishlach","שלישי, Shlishi","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, בראשית, וישלח, Genesis, Bereishit, Vayishlach, שלישי, Shlishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,183,36.6%
12,וישלח,Genesis,parasha,76,רביעי,4,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","בראשית, וישלח, Genesis, Bereishit, Vayishlach","רביעי, Reviei","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, בראשית, וישלח, Genesis, Bereishit, Vayishlach, רביעי, Reviei, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,182,36.4%
12,וישלח,Genesis,parasha,77,חמישי,5,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","בראשית, וישלח, Genesis, Bereishit, Vayishlach","חמישי, Chamishi","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, בראשית, וישלח, Genesis, Bereishit, Vayishlach, חמישי, Chamishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,184,36.8%
12,וישלח,Genesis,parasha,78,שישי,6,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","בראשית, וישלח, Genesis, Bereishit, Vayishlach","שישי, Shishi","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, בראשית, וישלח, Genesis, Bereishit, Vayishlach, שישי, Shishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,181,36.2%
12,וישלח,Genesis,parasha,79,שביעי,7,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","בראשית, וישלח, Genesis, Bereishit, Vayishlach","שביעי, Shevii","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, בראשית, וישלח, Genesis, Bereishit, Vayishlach, שביעי, Shevii, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,182,36.4%
12,וישלח,Genesis,parasha,80,מפטיר,8,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","בראשית, וישלח, Genesis, Bereishit, Vayishlach","מפטיר, Maftir","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, בראשית, וישלח, Genesis, Bereishit, Vayishlach, מפטיר, Maftir, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,182,36.4%
